id,sku_id,product_name,price,sub_category_id,last_updated_at
875,OFF-EN-10002600,Redi-Strip #10 Envelopes; 4 1/8 x 9 1/2,2.36,8,2024-12-13
876,OFF-EN-10002621,Staple envelope,7.82,8,2024-12-13
877,OFF-EN-10002831,Tyvek  Top-Opening Peel & Seel  Envelopes; Gray,35.94,8,2024-12-13
878,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,4.48,8,2024-12-13
879,OFF-EN-10002986,#10-4 1/8 x 9 1/2 Premium Diagonal Seam Envelopes,12.59,8,2024-12-13
880,OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,67.18,8,2024-12-13
881,OFF-EN-10003040,Quality Park Security Envelopes,20.94,8,2024-12-13
882,OFF-EN-10003055,Blue String-Tie & Button Interoffice Envelopes; 10 x 13,39.98,8,2024-12-13
883,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,7.92,8,2024-12-13
884,OFF-EN-10003072,Peel & Seel Envelopes,3.1,8,2024-12-13
885,OFF-EN-10003134,Staple envelope,9.34,8,2024-12-13
886,OFF-EN-10003160,Pastel Pink Envelopes,7.28,8,2024-12-13
887,OFF-EN-10003286,Staple envelope,8.28,8,2024-12-13
888,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,90.48,8,2024-12-13
889,OFF-EN-10003448,Peel & Seel Recycled Catalog Envelopes; Brown,11.58,8,2024-12-13
890,OFF-EN-10003567,Inter-Office Recycled Envelopes; Brown Kraft; Button-String;10 x 13 ; 100/Box,17.58,8,2024-12-13
891,OFF-EN-10003798,Recycled Interoffice Envelopes with Re-Use-A-Seal Closure; 10 x 13,13.66,8,2024-12-13
892,OFF-EN-10003845,Colored Envelopes,3.69,8,2024-12-13
893,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,10.67,8,2024-12-13
894,OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,15.57,8,2024-12-13
895,OFF-EN-10004030,Convenience Packs of Business Envelopes,2.9,8,2024-12-13
896,OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,5.98,8,2024-12-13
897,OFF-EN-10004206,Multimedia Mailers,162.93,8,2024-12-13
898,OFF-EN-10004386,Recycled Interoffice Envelopes with String and Button Closure; 10 x 13,23.99,8,2024-12-13
899,OFF-EN-10004459,Security-Tint Envelopes,7.64,8,2024-12-13
900,OFF-EN-10004483,#10 White Business Envelopes;4 1/8 x 9 1/2,15.67,8,2024-12-13
901,OFF-EN-10004773,Staple envelope,30.98,8,2024-12-13
902,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,2.13,8,2024-12-13
903,OFF-EN-10004955,Fashion Color Clasp Envelopes,5.41,8,2024-12-13
904,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,1.51,9,2024-12-13
905,OFF-FA-10000089,Acco Glide Clips,3.92,9,2024-12-13
906,OFF-FA-10000134,Advantus Push Pins; Aluminum Head,5.81,9,2024-12-13
907,OFF-FA-10000254,Sterling Rubber Bands by Alliance,4.71,9,2024-12-13
908,OFF-FA-10000304,Advantus Push Pins,2.18,9,2024-12-13
909,OFF-FA-10000490,OIC Binder Clips; Mini; 1/4 Capacity; Black,0.99,9,2024-12-13
910,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,2.79,9,2024-12-13
911,OFF-FA-10000611,Binder Clips by OIC,1.18,9,2024-12-13
912,OFF-FA-10000621,OIC Colored Binder Clips; Assorted Sizes,2.86,9,2024-12-13
913,OFF-FA-10000624,OIC Binder Clips,3.58,9,2024-12-13
914,OFF-FA-10000735,Staples,2.34,9,2024-12-13
915,OFF-FA-10000840,OIC Thumb-Tacks,0.91,9,2024-12-13
916,OFF-FA-10000936,Acco Hot Clips Clips to Go,2.63,9,2024-12-13
917,OFF-FA-10000992,Acco Clips to Go Binder Clips; 24 Clips in Two Sizes,2.84,9,2024-12-13
918,OFF-FA-10001135,Brites Rubber Bands; 1 1/2 oz. Box,1.58,9,2024-12-13
919,OFF-FA-10001229,Staples,3.14,9,2024-12-13
920,OFF-FA-10001332,Acco Bankers Clasps; 5 3/4-Long,2.3,9,2024-12-13
921,OFF-FA-10001561,Stockwell Push Pins,1.74,9,2024-12-13
922,OFF-FA-10001754,Stockwell Gold Paper Clips,1.47,9,2024-12-13
923,OFF-FA-10001843,Staples,2.47,9,2024-12-13
924,OFF-FA-10001883,Alliance Super-Size Bands; Assorted Sizes,7.78,9,2024-12-13
925,OFF-FA-10002280,Advantus Plastic Paper Clips,5,9,2024-12-13
926,OFF-FA-10002676,Colored Push Pins,1.81,9,2024-12-13
927,OFF-FA-10002701,Alliance Rubber Bands,1.68,9,2024-12-13
928,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,3.95,9,2024-12-13
929,OFF-FA-10002780,Staples,2.38,9,2024-12-13
930,OFF-FA-10002815,Staples,3.55,9,2024-12-13
931,OFF-FA-10002975,Staples,3.78,9,2024-12-13
932,OFF-FA-10002983,Advantus SlideClip Paper Clips,3.41,9,2024-12-13
933,OFF-FA-10002988,Ideal Clamps,2.01,9,2024-12-13
934,OFF-FA-10003021,Staples,1.5,9,2024-12-13
935,OFF-FA-10003059,Assorted Color Push Pins,1.45,9,2024-12-13
936,OFF-FA-10003112,Staples,6.31,9,2024-12-13
937,OFF-FA-10003467,Alliance Big Bands Rubber Bands; 12/Pack,1.98,9,2024-12-13
938,OFF-FA-10003472,Bagged Rubber Bands,1.26,9,2024-12-13
939,OFF-FA-10003485,Staples,2.62,9,2024-12-13
940,OFF-FA-10003495,Staples,6.08,9,2024-12-13
941,OFF-FA-10004076,Translucent Push Pins by OIC,1.98,9,2024-12-13
942,OFF-FA-10004248,Advantus T-Pin Paper Clips,4.51,9,2024-12-13
943,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,3.77,9,2024-12-13
944,OFF-FA-10004838,Super Bands; 12/Pack,1.49,9,2024-12-13
945,OFF-FA-10004854,Vinyl Coated Wire Paper Clips in Organizer Box; 800/Box,11.48,9,2024-12-13
946,OFF-FA-10004968,Rubber Band Ball,3.74,9,2024-12-13
947,OFF-LA-10000081,Avery 496,3,11,2024-12-13
948,OFF-LA-10000121,Avery 48,6.3,11,2024-12-13
949,OFF-LA-10000134,Avery 511,3.08,11,2024-12-13
950,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,5.85,11,2024-12-13
951,OFF-LA-10000248,Avery 52,2.95,11,2024-12-13
952,OFF-LA-10000262,Avery 494,2.61,11,2024-12-13
953,OFF-LA-10000305,Avery 495,5.04,11,2024-12-13
954,OFF-LA-10000407,Avery White Multi-Purpose Labels,4.98,11,2024-12-13
955,OFF-LA-10000414,Avery 503,10.35,11,2024-12-13
956,OFF-LA-10000443,Avery 501,2.95,11,2024-12-13
957,OFF-LA-10000452,Avery 488,3.15,11,2024-12-13
958,OFF-LA-10000476,Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters; on Rolls; White; 250/Roll,4.13,11,2024-12-13
959,OFF-LA-10000634,Avery 509,2.61,11,2024-12-13
960,OFF-LA-10000973,Avery 502,2.52,11,2024-12-13
961,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2.61,11,2024-12-13
962,OFF-LA-10001074,Round Specialty Laser Printer Labels,10.02,11,2024-12-13
963,OFF-LA-10001158,Avery Address/Shipping Labels for Typewriters; 4 x 2,10.35,11,2024-12-13
964,OFF-LA-10001175,Avery 514,2.88,11,2024-12-13
965,OFF-LA-10001297,Avery 473,10.35,11,2024-12-13
966,OFF-LA-10001317,Avery 520,2.52,11,2024-12-13
967,OFF-LA-10001404,Avery 517,3.69,11,2024-12-13
968,OFF-LA-10001474,Avery 477,30.53,11,2024-12-13
969,OFF-LA-10001569,Avery 499,4.98,11,2024-12-13
970,OFF-LA-10001613,Avery File Folder Labels,2.3,11,2024-12-13
971,OFF-LA-10001641,Avery 518,3.15,11,2024-12-13
972,OFF-LA-10001771,Avery 513,3.98,11,2024-12-13
973,OFF-LA-10001934,Avery 516,7.31,11,2024-12-13
974,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,3.75,11,2024-12-13
975,OFF-LA-10002034,Avery 478,4.91,11,2024-12-13
976,OFF-LA-10002043,Avery 489,10.35,11,2024-12-13
977,OFF-LA-10002195,Avery 481,3.08,11,2024-12-13
978,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,2.46,11,2024-12-13
979,OFF-LA-10002312,Avery 490,14.8,11,2024-12-13
980,OFF-LA-10002368,Avery 479,2.61,11,2024-12-13
981,OFF-LA-10002381,Avery 497,3.08,11,2024-12-13
982,OFF-LA-10002473,Avery 484,2.3,11,2024-12-13
983,OFF-LA-10002475,Avery 519,7.31,11,2024-12-13
984,OFF-LA-10002762,Avery 485,12.53,11,2024-12-13
985,OFF-LA-10002787,Avery 480,3.75,11,2024-12-13
986,OFF-LA-10002945,Permanent Self-Adhesive File Folder Labels for Typewriters; 1 1/8 x 3 1/2; White,5.04,11,2024-12-13
987,OFF-LA-10003077,Avery 500,7.31,11,2024-12-13
988,OFF-LA-10003121,Avery 506,4.13,11,2024-12-13
989,OFF-LA-10003148,Avery 51,5.04,11,2024-12-13
990,OFF-LA-10003190,Avery 474,2.88,11,2024-12-13
991,OFF-LA-10003223,Avery 508,3.93,11,2024-12-13
992,OFF-LA-10003388,Avery 5,2.88,11,2024-12-13
993,OFF-LA-10003498,Avery 475,14.8,11,2024-12-13
994,OFF-LA-10003510,Avery 4027 File Folder Labels for Dot Matrix Printers; 5000 Labels per Box; White,24.42,11,2024-12-13
995,OFF-LA-10003537,Avery 515,12.53,11,2024-12-13
996,OFF-LA-10003663,Avery 498,2.31,11,2024-12-13
997,OFF-LA-10003714,Avery 510,3,11,2024-12-13
998,OFF-LA-10003720,Avery 487,3.69,11,2024-12-13
999,OFF-LA-10003766,Self-Adhesive Removable Labels,3.15,11,2024-12-13
1000,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,14.8,11,2024-12-13
1001,OFF-LA-10003930,Dot Matrix Printer Tape Reel Labels; White; 5000/Box,98.31,11,2024-12-13
1002,OFF-LA-10004008,Avery 507,2.88,11,2024-12-13
1003,OFF-LA-10004055,Color-Coded Legal Exhibit Labels,4.91,11,2024-12-13
1004,OFF-LA-10004093,Avery 486,7.31,11,2024-12-13
1005,OFF-LA-10004178,Avery 491,4.13,11,2024-12-13
1006,OFF-LA-10004272,Avery 482,2.89,11,2024-12-13
1007,OFF-LA-10004345,Avery 493,3.93,11,2024-12-13
1008,OFF-LA-10004409,Avery 492,2.88,11,2024-12-13
1009,OFF-LA-10004425,Staple-on labels,2.31,11,2024-12-13
1010,OFF-LA-10004484,Avery 476,3.3,11,2024-12-13
1011,OFF-LA-10004544,Avery 505,11.84,11,2024-12-13
1012,OFF-LA-10004545,Avery 50,12.53,11,2024-12-13
1013,OFF-LA-10004559,Avery 49,2.88,11,2024-12-13
1014,OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,2.95,11,2024-12-13
1015,OFF-LA-10004689,Avery 512,2.89,11,2024-12-13
1016,OFF-LA-10004853,Avery 483,4.98,11,2024-12-13
1017,OFF-PA-10000007,Telephone Message Books with Fax/Mobile Section; 4 1/4 x 6,3.6,13,2024-12-13
1018,OFF-PA-10000019,Xerox 1931,5.18,13,2024-12-13
1019,OFF-PA-10000029,Xerox 224,5.18,13,2024-12-13
1020,OFF-PA-10000048,Xerox 20,6.48,13,2024-12-13
1021,OFF-PA-10000061,Xerox 205,6.48,13,2024-12-13
1022,OFF-PA-10000062,Green Bar Computer Printout Paper,54.96,13,2024-12-13
1023,OFF-PA-10000069,TOPS 4 x 6 Fluorescent Color Memo Sheets; 500 Sheets per Pack,7.59,13,2024-12-13
1024,OFF-PA-10000100,Xerox 1945,40.99,13,2024-12-13
1025,OFF-PA-10000130,Xerox 199,4.28,13,2024-12-13
1026,OFF-PA-10000141,Ampad Evidence Wirebond Steno Books; 6 x 9,1.74,13,2024-12-13
1027,OFF-PA-10000143,Astroparche Fine Business Paper,4.22,13,2024-12-13
1028,OFF-PA-10000157,Xerox 191,19.98,13,2024-12-13
1029,OFF-PA-10000167,Xerox 1925,30.98,13,2024-12-13
1030,OFF-PA-10000174,Message Book; Wirebound; Four 5 1/2 X 4 Forms/Pg.; 200 Dupl. Sets/Book,8.22,13,2024-12-13
1031,OFF-PA-10000176,Xerox 1887,15.18,13,2024-12-13
1032,OFF-PA-10000210,Xerox Blank Computer Paper,19.98,13,2024-12-13
1033,OFF-PA-10000213,Xerox 198,4.98,13,2024-12-13
1034,OFF-PA-10000223,Xerox 2000,6.48,13,2024-12-13
1035,OFF-PA-10000232,Xerox 1975,5.18,13,2024-12-13
1036,OFF-PA-10000241,IBM Multi-Purpose Copy Paper; 8 1/2 x 11; Case,30.98,13,2024-12-13
1037,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,10.06,13,2024-12-13
1038,OFF-PA-10000249,Easy-staple paper,12.28,13,2024-12-13
1039,OFF-PA-10000289,Xerox 213,6.48,13,2024-12-13
1040,OFF-PA-10000295,Xerox 229,5.18,13,2024-12-13
1041,OFF-PA-10000300,Xerox 1936,19.98,13,2024-12-13
1042,OFF-PA-10000304,Xerox 1995,5.18,13,2024-12-13
1043,OFF-PA-10000308,Xerox 1901,4.22,13,2024-12-13
1044,OFF-PA-10000312,Xerox 1955,18.27,13,2024-12-13
1045,OFF-PA-10000327,Xerox 1971,3.42,13,2024-12-13
1046,OFF-PA-10000349,Easy-staple paper,4.98,13,2024-12-13
1047,OFF-PA-10000350,Message Book; Standard Line While You Were Out; 5 1/2 X 4; 200 Sets/Book,8.56,13,2024-12-13
1048,OFF-PA-10000357,Xerox 1888,55.48,13,2024-12-13
1049,OFF-PA-10000380,REDIFORM Incoming/Outgoing Call Register; 11 X 8 1/2; 100 Messages,8.34,13,2024-12-13
1050,OFF-PA-10000418,Xerox 189,104.85,13,2024-12-13
1051,OFF-PA-10000466,Memo Book; 100 Message Capacity; 5 3/8” x 11”,5.39,13,2024-12-13
1052,OFF-PA-10000474,Easy-staple paper,35.44,13,2024-12-13
1053,OFF-PA-10000477,Xerox 1952,4.98,13,2024-12-13
1054,OFF-PA-10000482,Snap-A-Way Black Print Carbonless Ruled Speed Letter; Triplicate,30.35,13,2024-12-13
1055,OFF-PA-10000483,Xerox 19,30.98,13,2024-12-13
1056,OFF-PA-10000501,Petty Cash Envelope,26.96,13,2024-12-13
1057,OFF-PA-10000520,Xerox 201,6.48,13,2024-12-13
1058,OFF-PA-10000528,Xerox 1981,5.28,13,2024-12-13
1059,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,5.23,13,2024-12-13
1060,OFF-PA-10000551,Array Memo Cubes,5.18,13,2024-12-13
1061,OFF-PA-10000552,Xerox 200,5.18,13,2024-12-13
1062,OFF-PA-10000556,Xerox 208,6.48,13,2024-12-13
1063,OFF-PA-10000565,Easy-staple paper,55.98,13,2024-12-13
1064,OFF-PA-10000575,Wirebound Message Books; Four 2 3/4 x 5 White Forms per Page,6.69,13,2024-12-13
1065,OFF-PA-10000587,Array Parchment Paper; Assorted Colors,7.28,13,2024-12-13
1066,OFF-PA-10000595,Xerox 1929,22.84,13,2024-12-13
1067,OFF-PA-10000605,Xerox 1950,5.78,13,2024-12-13
1068,OFF-PA-10000659,Adams Phone Message Book; Professional; 400 Message Capacity; 5 3/6” x 11”,14.02,13,2024-12-13
1069,OFF-PA-10000673,Post-it “Important Message” Note Pad; Neon Colors; 50 Sheets/Pad,7.28,13,2024-12-13
1070,OFF-PA-10000675,Xerox 1919,40.99,13,2024-12-13
1071,OFF-PA-10000682,Xerox 1924,4.62,13,2024-12-13
1072,OFF-PA-10000697,TOPS Voice Message Log Book; Flash Format,3.81,13,2024-12-13
1073,OFF-PA-10000726,Black Print Carbonless Snap-Off Rapid Letter; 8 1/2 x 7,9.11,13,2024-12-13
1074,OFF-PA-10000740,Xerox 1982,22.84,13,2024-12-13
1075,OFF-PA-10000743,Xerox 1977,6.68,13,2024-12-13
1076,OFF-PA-10000788,Xerox 210,5.18,13,2024-12-13
1077,OFF-PA-10000791,Wirebound Message Books; Four 2 3/4 x 5 Forms per Page; 200 Sets per Book,4.77,13,2024-12-13
1078,OFF-PA-10000806,Xerox 1934,55.98,13,2024-12-13
1079,OFF-PA-10000807,TOPS Important Message Pads; Canary; 4-1/4 x 5-1/2; 50 Sheets per Pad,3.42,13,2024-12-13
1080,OFF-PA-10000809,Xerox 206,5.18,13,2024-12-13
1081,OFF-PA-10000859,Unpadded Memo Slips,3.98,13,2024-12-13
1082,OFF-PA-10000919,Xerox 1918,38.76,13,2024-12-13
1083,OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,6.54,13,2024-12-13
1084,OFF-PA-10000994,Xerox 1915,104.85,13,2024-12-13
1085,OFF-PA-10001001,Snap-A-Way Black Print Carbonless Speed Message; No Reply Area; Duplicate,23.31,13,2024-12-13
1086,OFF-PA-10001019,Xerox 1884,19.98,13,2024-12-13
1087,OFF-PA-10001033,Xerox 1893,32.79,13,2024-12-13
1088,OFF-PA-10001125,Xerox 1988,24.78,13,2024-12-13
1089,OFF-PA-10001144,Xerox 1913,44.38,13,2024-12-13
1090,OFF-PA-10001166,Xerox 2,5.18,13,2024-12-13
1091,OFF-PA-10001184,Xerox 1903,4.78,13,2024-12-13
1092,OFF-PA-10001204,Xerox 1972,5.28,13,2024-12-13
1093,OFF-PA-10001215,Xerox 1963,4.22,13,2024-12-13
1094,OFF-PA-10001243,Xerox 1983,5.98,13,2024-12-13
1095,OFF-PA-10001246,Xerox 215,6.48,13,2024-12-13
1096,OFF-PA-10001260,TOPS Money Receipt Book; Consecutively Numbered in Red;,8.01,13,2024-12-13
1097,OFF-PA-10001274,Loose Memo Sheets,3.65,13,2024-12-13
1098,OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,47.9,13,2024-12-13
1099,OFF-PA-10001289,White Computer Printout Paper by Universal,31.01,13,2024-12-13
1100,OFF-PA-10001293,Xerox 1946,5.18,13,2024-12-13
1101,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,15.18,13,2024-12-13
1102,OFF-PA-10001307,Important Message Pads; 50 4-1/4 x 5-1/2 Forms per Pad,3.36,13,2024-12-13
1103,OFF-PA-10001357,Xerox 1886,47.9,13,2024-12-13
1104,OFF-PA-10001363,Xerox 1933,12.28,13,2024-12-13
1105,OFF-PA-10001450,Rediform S.O.S. Phone Message Books,4.98,13,2024-12-13
1106,OFF-PA-10001457,White GlueTop Scratch Pads,12.03,13,2024-12-13
1107,OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),6.68,13,2024-12-13
1108,OFF-PA-10001471,Strathmore Photo Frame Cards,7.31,13,2024-12-13
1109,OFF-PA-10001497,Xerox 1914,43.97,13,2024-12-13
1110,OFF-PA-10001509,Recycled Desk Saver Line While You Were Out Book; 5 1/2 X 4,8.95,13,2024-12-13
1111,OFF-PA-10001526,Xerox 1949,3.98,13,2024-12-13
1112,OFF-PA-10001534,Xerox 230,6.48,13,2024-12-13
1113,OFF-PA-10001560,Adams Telephone Message Books; 5 1/4” x 11”,4.83,13,2024-12-13
1114,OFF-PA-10001569,Xerox 232,6.48,13,2024-12-13
1115,OFF-PA-10001583,1/4 Fold Party Design Invitations & White Envelopes; 24 8-1/2 X 11 Cards; 25 Env./Pack,5.88,13,2024-12-13
1116,OFF-PA-10001593,Xerox 1947,4.78,13,2024-12-13
1117,OFF-PA-10001609,Tops Wirebound Message Log Books,3.29,13,2024-12-13
1118,OFF-PA-10001622,Ampad Poly Cover Wirebound Steno Book; 6 x 9 Assorted Colors; Gregg Ruled,4.54,13,2024-12-13
1119,OFF-PA-10001639,Xerox 203,5.18,13,2024-12-13
1120,OFF-PA-10001661,Xerox 1922,3.98,13,2024-12-13
1121,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,13,2024-12-13
1122,OFF-PA-10001685,Easy-staple paper,8.11,13,2024-12-13
1123,OFF-PA-10001712,Xerox 1948,9.99,13,2024-12-13
1124,OFF-PA-10001725,Xerox 1892,31.01,13,2024-12-13
1125,OFF-PA-10001736,Xerox 1880,35.44,13,2024-12-13
1126,OFF-PA-10001745,Wirebound Message Books; 2 7/8 x 5; 3 Forms per Page,5.63,13,2024-12-13
1127,OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),4.98,13,2024-12-13
1128,OFF-PA-10001763,Xerox 1896,9.99,13,2024-12-13
1129,OFF-PA-10001776,Wirebound Message Books; Four 2 3/4 x 5 Forms per Page; 600 Sets per Book,9.27,13,2024-12-13
1130,OFF-PA-10001790,Xerox 1910,48.04,13,2024-12-13
1131,OFF-PA-10001800,Xerox 220,6.48,13,2024-12-13
1132,OFF-PA-10001801,Xerox 193,5.98,13,2024-12-13
1133,OFF-PA-10001804,Xerox 195,6.68,13,2024-12-13
1134,OFF-PA-10001815,Xerox 1885,48.04,13,2024-12-13
1135,OFF-PA-10001826,Xerox 207,6.48,13,2024-12-13
1136,OFF-PA-10001837,Xerox 1976,5.18,13,2024-12-13
1137,OFF-PA-10001838,Adams Telephone Message Book W/Dividers/Space For Phone Numbers; 5 1/4X8 1/2; 300/Messages,4.7,13,2024-12-13
1138,OFF-PA-10001846,Xerox 1899,5.78,13,2024-12-13
1139,OFF-PA-10001870,Xerox 202,6.48,13,2024-12-13
1140,OFF-PA-10001878,Xerox 1891,48.91,13,2024-12-13
1141,OFF-PA-10001892,Rediform Wirebound Phone Memo Message Book; 11 x 5-3/4,6.11,13,2024-12-13
1142,OFF-PA-10001934,Xerox 1993,6.48,13,2024-12-13
1143,OFF-PA-10001937,Xerox 21,5.18,13,2024-12-13
1144,OFF-PA-10001947,Xerox 1974,5.98,13,2024-12-13
1145,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,6.67,13,2024-12-13
1146,OFF-PA-10001952,Xerox 1902,18.27,13,2024-12-13
1147,OFF-PA-10001954,Xerox 1964,22.84,13,2024-12-13
1148,OFF-PA-10001955,Xerox 1965,22.84,13,2024-12-13
1149,OFF-PA-10001970,Xerox 1881,12.28,13,2024-12-13
1150,OFF-PA-10001971,Xerox 1882,12.28,13,2024-12-13
1151,OFF-PA-10001972,Xerox 214,5.18,13,2024-12-13
1152,OFF-PA-10001977,Xerox 194,55.48,13,2024-12-13
1153,OFF-PA-10001994,Ink Jet Note and Greeting Cards; 8-1/2 x 5-1/2 Card Size,22.48,13,2024-12-13
1154,OFF-PA-10002001,Xerox 1984,6.48,13,2024-12-13
1155,OFF-PA-10002005,Xerox 225,6.48,13,2024-12-13
1156,OFF-PA-10002036,Xerox 1930,6.48,13,2024-12-13
1157,OFF-PA-10002105,Xerox 223,6.48,13,2024-12-13
1158,OFF-PA-10002109,Wirebound Voice Message Log Book,3.81,13,2024-12-13
1159,OFF-PA-10002120,Xerox 1889,43.97,13,2024-12-13
1160,OFF-PA-10002137,Southworth 100% Résumé Paper; 24lb.,7.78,13,2024-12-13
1161,OFF-PA-10002160,Xerox 1978,5.78,13,2024-12-13
1162,OFF-PA-10002195,Xerox 1966,5.18,13,2024-12-13
1163,OFF-PA-10002222,Xerox Color Copier Paper; 11 x 17; Ream,22.84,13,2024-12-13
1164,OFF-PA-10002230,Xerox 1897,4.98,13,2024-12-13
1165,OFF-PA-10002245,Xerox 1895,4.78,13,2024-12-13
1166,OFF-PA-10002246,Wirebound Four 2-3/4 x 5 Forms per Page; 400 Sets per Book,6.45,13,2024-12-13
1167,OFF-PA-10002250,Things To Do Today Pad,4.7,13,2024-12-13
1168,OFF-PA-10002254,Xerox 1883,21.1,13,2024-12-13
1169,OFF-PA-10002259,Geographics Note Cards; Blank; White; 8 1/2 x 11,11.19,13,2024-12-13
1170,OFF-PA-10002262,Xerox 192,6.48,13,2024-12-13
1171,OFF-PA-10002319,Xerox 1944,38.76,13,2024-12-13
1172,OFF-PA-10002333,Universal Ultra Bright White Copier/Laser Paper; 8 1/2 x 11; Ream,5.18,13,2024-12-13
1173,OFF-PA-10002365,Xerox 1967,5.18,13,2024-12-13
1174,OFF-PA-10002377,Xerox 1916,39.15,13,2024-12-13
1175,OFF-PA-10002421,Embossed Ink Jet Note Cards,18.06,13,2024-12-13
1176,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),5.78,13,2024-12-13
1177,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,13,2024-12-13
1178,OFF-PA-10002499,Xerox 1890,48.94,13,2024-12-13
1179,OFF-PA-10002552,Xerox 1958,6.48,13,2024-12-13
1180,OFF-PA-10002558,Xerox 1938,38.32,13,2024-12-13
1181,OFF-PA-10002581,Xerox 1951,24.78,13,2024-12-13
1182,OFF-PA-10002586,Xerox 1970,4.98,13,2024-12-13
1183,OFF-PA-10002606,Xerox 1928,4.22,13,2024-12-13
1184,OFF-PA-10002615,Ampad Gold Fibre Wirebound Steno Books; 6 x 9; Gregg Ruled,4.41,13,2024-12-13
1185,OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,3.38,13,2024-12-13
1186,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,7.25,13,2024-12-13
1187,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,13,2024-12-13
1188,OFF-PA-10002709,Xerox 1956,5.98,13,2024-12-13
1189,OFF-PA-10002713,Adams Phone Message Book; 200 Message Capacity; 8 1/16” x 11”,6.88,13,2024-12-13
1190,OFF-PA-10002741,Xerox 1980,4.28,13,2024-12-13
1191,OFF-PA-10002749,Wirebound Message Books; 5-1/2 x 4 Forms; 2 or 4 Forms per Page,6.69,13,2024-12-13
1192,OFF-PA-10002751,Xerox 1920,5.98,13,2024-12-13
1193,OFF-PA-10002764,Easy-staple paper,11.34,13,2024-12-13
1194,OFF-PA-10002787,Xerox 227,5.18,13,2024-12-13
1195,OFF-PA-10002870,Ampad Phone Message Book; Recycled; 400 Message Capacity; 5 ¾” x 11”,6.24,13,2024-12-13
1196,OFF-PA-10002893,Wirebound Service Call Books; 5 1/2 x 4,9.68,13,2024-12-13
1197,OFF-PA-10002923,Xerox 1942,48.94,13,2024-12-13
1198,OFF-PA-10002947,Xerox 1923,5.34,13,2024-12-13
1199,OFF-PA-10002960,Xerox 1926,4.98,13,2024-12-13
1200,OFF-PA-10002968,Xerox 1973,18.27,13,2024-12-13
1201,OFF-PA-10002986,Xerox 1898,5.34,13,2024-12-13
1202,OFF-PA-10003001,Xerox 1986,6.68,13,2024-12-13
1203,OFF-PA-10003016,Adams While You Were Out Message Pads,3.14,13,2024-12-13
1204,OFF-PA-10003022,Xerox 1992,5.98,13,2024-12-13
1205,OFF-PA-10003036,Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book,5.82,13,2024-12-13
1206,OFF-PA-10003039,Xerox 1960,24.78,13,2024-12-13
1207,OFF-PA-10003063,EcoTones Memo Sheets,4,13,2024-12-13
1208,OFF-PA-10003072,Eureka Recycled Copy Paper 8 1/2 x 11; Ream,6.48,13,2024-12-13
1209,OFF-PA-10003127,Easy-staple paper,26.38,13,2024-12-13
1210,OFF-PA-10003129,Tops White Computer Printout Paper,48.91,13,2024-12-13
1211,OFF-PA-10003134,Xerox 1937,38.43,13,2024-12-13
1212,OFF-PA-10003172,Xerox 1996,6.48,13,2024-12-13
1213,OFF-PA-10003177,Xerox 1999,6.48,13,2024-12-13
